Name,Score
intel core i5-10500t @ 2.30ghz,10129
intel core i5-10500te @ 2.30ghz,9195
intel core i5-10505 @ 3.20ghz,12041
intel core i5-10600 @ 3.30ghz,13656
intel core i5-10600k @ 4.10ghz,14260
intel core i5-10600kf @ 4.10ghz,14163
intel core i5-10600t @ 2.40ghz,11467
intel core i5-11260h @ 2.60ghz,15502
intel core i5-11300h @ 3.10ghz,10825
intel core i5-1130g7 @ 1.10ghz,8316
intel core i5-11320h @ 3.20ghz,10886
intel core i5-1135g7 @ 2.40ghz,9489
intel core i5-11400 @ 2.60ghz,16671
intel core i5-11400f @ 2.60ghz,16896
intel core i5-11400h @ 2.70ghz,15330
intel core i5-11400t @ 1.30ghz,13091
intel core i5-1140g7 @ 1.10ghz,8619
intel core i5-1145g7 @ 2.60ghz,9382
intel core i5-1145g7e @ 2.60ghz,8658
intel core i5-1145gre @ 2.60ghz,8373
intel core i5-11500 @ 2.70ghz,17118
intel core i5-11500b @ 3.30ghz,17083
intel core i5-11500h @ 2.90ghz,15816
intel core i5-11500t @ 1.50ghz,12508
intel core i5-1155g7 @ 2.50ghz,9707
intel core i5-11600 @ 2.80ghz,17932
intel core i5-11600k @ 3.90ghz,19527
intel core i5-11600kf @ 3.90ghz,19507
intel core i5-11600t @ 1.70ghz,14447
intel core i5-1230u,10893
intel core i5-1235u,12895
intel core i5-12400,18752
intel core i5-12400f,19458
intel core i5-12400t,15789
intel core i5-1240p,16439
intel core i5-1240u,13406
intel core i5-12450h,16232
intel core i5-12450hx,18228
intel core i5-1245u,13168
intel core i5-1245ue,9473
intel core i5-12490f,20205
intel core i5-12500,19860
intel core i5-12500e,20049
intel core i5-12500h,20595
intel core i5-12500t,16395
intel core i5-12500te,14632
intel core i5-1250p,19443
intel core i5-1250pe,18365
intel core i5-12600,21401
intel core i5-12600h,21091
intel core i5-12600he,22827
intel core i5-12600hl,23615
intel core i5-12600hx,24607
intel core i5-12600k,27600
intel core i5-12600kf,27607
intel core i5-12600t,17446
intel core i5-1334u,13434
intel core i5-1335u,14242
intel core i5-1335ue,10863
intel core i5-13400,23740
intel core i5-13400e,27000
intel core i5-13400f,25036
intel core i5-13400t,20355
intel core i5-1340p,18729
intel core i5-1340pe,17476
intel core i5-13420h,17402
intel core i5-13450hx,25075
intel core i5-1345u,14426
intel core i5-1345ue,10667
intel core i5-1345ure,11565
intel core i5-13490f,26590
intel core i5-13500,31238
intel core i5-13500e,23509
intel core i5-13500h,21327
intel core i5-13500hx,27711
intel core i5-13500t,22630
intel core i5-13500te,21383
intel core i5-1350p,18909
intel core i5-13600,31740
intel core i5-13600h,23363
intel core i5-13600he,23483
intel core i5-13600hre,14591
intel core i5-13600hx,27909
intel core i5-13600k,37675
intel core i5-13600kf,37487
intel core i5-13600t,27098
intel core i5-14400,25294
intel core i5-14400f,25766
intel core i5-14400t,21161
intel core i5-14450hx,24534
intel core i5-14490f,28662
intel core i5-14500,31517
intel core i5-14500hx,29131
intel core i5-14500t,22923
intel core i5-14600,33141
intel core i5-14600k,38731
intel core i5-14600kf,38676
intel core i5-14600t,27057
intel core i5-2300 @ 2.80ghz,3465
intel core i5-2310 @ 2.90ghz,3660
intel core i5-2320 @ 3.00ghz,3693
intel core i5-2380p @ 3.10ghz,3636
intel core i5-2390t @ 2.70ghz,2506
intel core i5-2400 @ 3.10ghz,3871
intel core i5-2400s @ 2.50ghz,3173
intel core i5-24050s @ 2.50ghz,3061
intel core i5-2405s @ 2.50ghz,3296
intel core i5-2410m @ 2.30ghz,1949
intel core i5-2415m @ 2.30ghz,1911
intel core i5-2430m @ 2.40ghz,2012
intel core i5-2435m @ 2.40ghz,2031
intel core i5-2450m @ 2.50ghz,2079
intel core i5-2450p @ 3.20ghz,4273
intel core i5-2467m @ 1.60ghz,1426
intel core i5-2500 @ 3.30ghz,4109
intel core i5-2500k @ 3.30ghz,4139
intel core i5-2500s @ 2.70ghz,3395
intel core i5-2500t @ 2.30ghz,2929
intel core i5-2510e @ 2.50ghz,1884
intel core i5-2515e @ 2.50ghz,1882
intel core i5-2520m @ 2.50ghz,2247
intel core i5-2537m @ 1.40ghz,1194
intel core i5-2540m @ 2.60ghz,2354
intel core i5-2550k @ 3.40ghz,4197
intel core i5-2557m @ 1.70ghz,1625
intel core i5-2560m @ 2.70ghz,2397
intel core i5-3170k @ 3.20ghz,8882
intel core i5-3210m @ 2.50ghz,2468
intel core i5-3230m @ 2.60ghz,2566
intel core i5-3317u @ 1.70ghz,2014
intel core i5-3320m @ 2.60ghz,2661
intel core i5-3330 @ 3.00ghz,4103
intel core i5-3330s @ 2.70ghz,3916
intel core i5-3335s @ 2.70ghz,3793
intel core i5-3337u @ 1.80ghz,2091
intel core i5-3339y @ 1.50ghz,1589
intel core i5-3340 @ 3.10ghz,4216
intel core i5-3340m @ 2.70ghz,2690
intel core i5-3340s @ 2.80ghz,3950
intel core i5-3350p @ 3.10ghz,4309
intel core i5-3360m @ 2.80ghz,2883
intel core i5-3380m @ 2.90ghz,2930
intel core i5-3427u @ 1.80ghz,2241
intel core i5-3437u @ 1.90ghz,2167
intel core i5-3439y @ 1.50ghz,1928
intel core i5-3450 @ 3.10ghz,4509
intel core i5-3450s @ 2.80ghz,4387
intel core i5-3470 @ 3.20ghz,4666
intel core i5-3470s @ 2.90ghz,4385
intel core i5-3470t @ 2.90ghz,3003
intel core i5-3475s @ 2.90ghz,4316
intel core i5-3550 @ 3.30ghz,4770
intel core i5-3550s @ 3.00ghz,4446
intel core i5-3570 @ 3.40ghz,4938
intel core i5-3570k @ 3.40ghz,4971
intel core i5-3570s @ 3.10ghz,4684
intel core i5-3570t @ 2.30ghz,3962
intel core i5-3610me @ 2.70ghz,2652
intel core i5-4200h @ 2.80ghz,3010
intel core i5-4200m @ 2.50ghz,2809
intel core i5-4200u @ 1.60ghz,2187
intel core i5-4200y @ 1.40ghz,1558
intel core i5-4202y @ 1.60ghz,1553
intel core i5-4210h @ 2.90ghz,3075
intel core i5-4210m @ 2.60ghz,2898
intel core i5-4210u @ 1.70ghz,2316
intel core i5-4210y @ 1.50ghz,1535
intel core i5-4220y @ 1.60ghz,1652
intel core i5-4230u @ 1.90ghz,1853
intel core i5-4250u @ 1.30ghz,2149
intel core i5-4258u @ 2.40ghz,2624
intel core i5-4260u @ 1.40ghz,2308
intel core i5-4278u @ 2.60ghz,2830
intel core i5-4288u @ 2.60ghz,2657
intel core i5-4300m @ 2.60ghz,2972
intel core i5-4300u @ 1.90ghz,2484
intel core i5-4300y @ 1.60ghz,1492
intel core i5-4302y @ 1.60ghz,1580
intel core i5-4308u @ 2.80ghz,2981
intel core i5-430m @ 2.27ghz,1210
intel core i5-430um @ 1.20ghz,627
intel core i5-4310m @ 2.70ghz,3086
intel core i5-4310u @ 2.00ghz,2532
intel core i5-4330m @ 2.80ghz,3190
intel core i5-4340m @ 2.90ghz,3380
intel core i5-4350u @ 1.40ghz,2425
intel core i5-4400e @ 2.70ghz,3251
intel core i5-4402e @ 1.60ghz,2681
intel core i5-4422e @ 1.80ghz,1907
intel core i5-4430 @ 3.00ghz,4659
intel core i5-4430s @ 2.70ghz,4364
intel core i5-4440 @ 3.10ghz,4786
intel core i5-4440s @ 2.80ghz,4353
intel core i5-4460 @ 3.20ghz,4912
intel core i5-4460s @ 2.90ghz,4638
intel core i5-4460t @ 1.90ghz,3643
intel core i5-4470 @ 3.30ghz,4491
intel core i5-4470s @ 3.00ghz,4742
intel core i5-450m @ 2.40ghz,1261
intel core i5-4570 @ 3.20ghz,5240
intel core i5-4570r @ 2.70ghz,4584
intel core i5-4570s @ 2.90ghz,5019
intel core i5-4570t @ 2.90ghz,3234
intel core i5-4570te @ 2.70ghz,3065
intel core i5-4590 @ 3.30ghz,5371
intel core i5-4590s @ 3.00ghz,5127
intel core i5-4590t @ 2.00ghz,4066
intel core i5-460m @ 2.53ghz,1316
intel core i5-4670 @ 3.40ghz,5497
intel core i5-4670k @ 3.40ghz,5579
intel core i5-4670k cpt @ 3.40ghz,5034
intel core i5-4670r @ 3.00ghz,5233
intel core i5-4670s @ 3.10ghz,5247
intel core i5-4670t @ 2.30ghz,4466
intel core i5-4690 @ 3.50ghz,5580
intel core i5-4690k @ 3.50ghz,5700
intel core i5-4690s @ 3.20ghz,5474
intel core i5-4690t @ 2.50ghz,4620
intel core i5-470um @ 1.33ghz,782
intel core i5-480m @ 2.67ghz,1322
intel core i5-5200u @ 2.20ghz,2507
intel core i5-520m @ 2.40ghz,1726
intel core i5-520um @ 1.07ghz,908
intel core i5-5250u @ 1.60ghz,2454
intel core i5-5257u @ 2.70ghz,2837
intel core i5-5287u @ 2.90ghz,3084
intel core i5-5300u @ 2.30ghz,2712
intel core i5-5350u @ 1.80ghz,2595
intel core i5-540m @ 2.53ghz,1796
intel core i5-540um @ 1.20ghz,1002
intel core i5-5575r @ 2.80ghz,5083
intel core i5-560m @ 2.67ghz,1895
intel core i5-560um @ 1.33ghz,1015
intel core i5-5675c @ 3.10ghz,5689
intel core i5-5675r @ 3.10ghz,5562
intel core i5-580m @ 2.67ghz,1968
intel core i5-6198du @ 2.30ghz,3102
intel core i5-6200u @ 2.30ghz,2990
intel core i5-6260u @ 1.80ghz,3193
intel core i5-6267u @ 2.90ghz,3345
intel core i5-6287u @ 3.10ghz,3801
intel core i5-6300hq @ 2.30ghz,4687
intel core i5-6300u @ 2.40ghz,3210
intel core i5-6350hq @ 2.30ghz,4255
intel core i5-6360u @ 2.00ghz,3096
intel core i5-6400 @ 2.70ghz,5169
intel core i5-6400t @ 2.20ghz,4254
intel core i5-6402p @ 2.80ghz,5360
intel core i5-6440eq @ 2.70ghz,5408
intel core i5-6440hq @ 2.60ghz,5013
intel core i5-6442eq @ 1.90ghz,4483
intel core i5-650 @ 3.20ghz,2248
intel core i5-6500 @ 3.20ghz,5602
intel core i5-6500t @ 2.50ghz,4756
intel core i5-6500te @ 2.30ghz,4866
intel core i5-655k @ 3.20ghz,2017
intel core i5-660 @ 3.33ghz,2428
intel core i5-6600 @ 3.30ghz,6052
intel core i5-6600k @ 3.50ghz,6302
intel core i5-6600t @ 2.70ghz,5570
intel core i5-661 @ 3.33ghz,2438
intel core i5-670 @ 3.47ghz,2553
intel core i5-680 @ 3.60ghz,2669
intel core i5-7200u @ 2.50ghz,3370
intel core i5-7260u @ 2.20ghz,3981
intel core i5-7267u @ 3.10ghz,3621
intel core i5-7287u @ 3.30ghz,3743
intel core i5-7300hq @ 2.50ghz,5081
intel core i5-7300u @ 2.60ghz,3629
intel core i5-7360u @ 2.30ghz,3828
intel core i5-7400 @ 3.00ghz,5477
intel core i5-7400t @ 2.40ghz,4696
intel core i5-7440eq @ 2.90ghz,5711
intel core i5-7440hq @ 2.80ghz,5481
intel core i5-7442eq @ 2.10ghz,4834
intel core i5-750 @ 2.67ghz,2538
intel core i5-7500 @ 3.40ghz,6028
intel core i5-7500t @ 2.70ghz,5200
intel core i5-760 @ 2.80ghz,2661
intel core i5-7600 @ 3.50ghz,6560
intel core i5-7600k @ 3.80ghz,6804
intel core i5-7600t @ 2.80ghz,5885
intel core i5-760s @ 2.53ghz,5440
intel core i5-7640x @ 4.00ghz,7060
intel core i5-7y54 @ 1.20ghz,2611
intel core i5-7y57 @ 1.20ghz,2583
intel core i5-8200y @ 1.30ghz,2212
intel core i5-8210y @ 1.60ghz,2730
intel core i5-8250u @ 1.60ghz,5808
intel core i5-8257u @ 1.40ghz,7428
intel core i5-8259u @ 2.30ghz,7848
intel core i5-8260u @ 1.60ghz,7316
intel core i5-8265u @ 1.60ghz,5826
intel core i5-8265uc @ 1.60ghz,5187
intel core i5-8269u @ 2.60ghz,7111
intel core i5-8279u @ 2.40ghz,7494
intel core i5-8300h @ 2.30ghz,7384
intel core i5-8305g @ 2.80ghz,6951
intel core i5-8350u @ 1.70ghz,6119
intel core i5-8365u @ 1.60ghz,5969
intel core i5-8365ue @ 1.60ghz,5613
intel core i5-8400 @ 2.80ghz,9225
intel core i5-8400h @ 2.50ghz,7521
intel core i5-8400t @ 1.70ghz,7410
intel core i5-8500 @ 3.00ghz,9527
intel core i5-8500b @ 3.00ghz,8876
intel core i5-8500t @ 2.10ghz,7721
intel core i5-8600 @ 3.10ghz,9961
intel core i5-8600k @ 3.60ghz,10127
intel core i5-8600t @ 2.30ghz,9229
intel core i5-9300h @ 2.40ghz,7452
intel core i5-9300hf @ 2.40ghz,7301
intel core i5-9400 @ 2.90ghz,9382
intel core i5-9400f @ 2.90ghz,9453
intel core i5-9400h @ 2.50ghz,7790
intel core i5-9400t @ 1.80ghz,8226
intel core i5-9500 @ 3.00ghz,9822
intel core i5-9500e @ 3.00ghz,8829
intel core i5-9500f @ 3.00ghz,9947
intel core i5-9500t @ 2.20ghz,8099
intel core i5-9500te @ 2.20ghz,9782
intel core i5-9600 @ 3.10ghz,10309
intel core i5-9600k @ 3.70ghz,10641
intel core i5-9600kf @ 3.70ghz,10667
intel core i5-9600t @ 2.30ghz,9608
intel core i5-l16g7 @ 1.40ghz,3291
intel core i7-10510u @ 1.80ghz,6440
intel core i7-10510y @ 1.20ghz,3560
intel core i7-1060ng7 @ 1.20ghz,6517
intel core i7-10610u @ 1.80ghz,6573
intel core i7-1065g7 @ 1.30ghz,8177
intel core i7-1068ng7 @ 2.30ghz,9205
intel core i7-10700 @ 2.90ghz,16152
intel core i7-10700e @ 2.90ghz,16086
intel core i7-10700f @ 2.90ghz,16199
intel core i7-10700k @ 3.80ghz,18590
intel core i7-10700kf @ 3.80ghz,18411
intel core i7-10700t @ 2.00ghz,12879
intel core i7-10700te @ 2.00ghz,13505
intel core i7-10710u @ 1.10ghz,9288
intel core i7-10750h @ 2.60ghz,11602
intel core i7-10810u @ 1.10ghz,8045
intel core i7-10850h @ 2.70ghz,11633
intel core i7-10870h @ 2.20ghz,14153
intel core i7-10875h @ 2.30ghz,14599
intel core i7-11370h @ 3.30ghz,11586
intel core i7-11375h @ 3.30ghz,11729
intel core i7-11390h @ 3.40ghz,9831
intel core i7-11600h @ 2.90ghz,16022
intel core i7-1160g7 @ 1.20ghz,8886
intel core i7-1165g7 @ 2.80ghz,9938
intel core i7-11700 @ 2.50ghz,20665
intel core i7-11700b @ 3.20ghz,21810
intel core i7-11700f @ 2.50ghz,20733
intel core i7-11700k @ 3.60ghz,24396
intel core i7-11700kf @ 3.60ghz,23787
intel core i7-11700t @ 1.40ghz,15663
intel core i7-11800h @ 2.30ghz,19979
intel core i7-1180g7 @ 1.30ghz,7777
intel core i7-11850h @ 2.50ghz,20022
intel core i7-11850he @ 2.60ghz,21365
intel core i7-1185g7 @ 3.00ghz,10098
intel core i7-1185g7e @ 2.80ghz,9926
intel core i7-1185gre @ 2.80ghz,7871
intel core i7-1195g7 @ 2.90ghz,10541
intel core i7-1250u,11318
intel core i7-1255u,13207
intel core i7-1260p,16717
intel core i7-1260u,13669
intel core i7-12650h,21884
intel core i7-12650hx,22291
intel core i7-1265u,13399
intel core i7-1265ue,9077
intel core i7-1265ul,18294
intel core i7-12700,30219
intel core i7-12700e,28193
intel core i7-12700f,30422
intel core i7-12700h,25565
intel core i7-12700k,34378
intel core i7-12700kf,34096
intel core i7-12700t,21145
intel core i7-12700te,19507
intel core i7-1270p,16735
intel core i7-1270pe,17960
intel core i7-12800h,24339
intel core i7-12800he,26907
intel core i7-12800hx,31548
intel core i7-1280p,20115
intel core i7-12850hx,30641
intel core i7-1355u,14252
intel core i7-1360p,18616
intel core i7-13620h,24148
intel core i7-13650hx,30673
intel core i7-1365u,13930
intel core i7-1365ue,10019
intel core i7-1365ure,10636
intel core i7-13700,36379
intel core i7-13700e,34110
intel core i7-13700f,38316
intel core i7-13700h,26358
intel core i7-13700hx,32551
intel core i7-13700k,45860
intel core i7-13700kf,45805
intel core i7-13700t,28090
intel core i7-13700te,22582
intel core i7-13705h,24703
intel core i7-1370p,20184
intel core i7-1370pe,21920
intel core i7-1370pre,18420
intel core i7-13790f,44737
intel core i7-13800h,26434
intel core i7-13800hre,19452
intel core i7-13850hx,36621
intel core i7-14650hx,34843
intel core i7-14700,41540
intel core i7-14700f,41579
intel core i7-14700hx,37171
intel core i7-14700k,52361
intel core i7-14700kf,52397
intel core i7-14700t,30797
intel core i7-14701e,26097
intel core i7-14701te,27519
intel core i7-14790f,37542
intel core i7-2600 @ 3.40ghz,5348
intel core i7-2600k @ 3.40ghz,5485
intel core i7-2600s @ 2.80ghz,4634
intel core i7-2610ue @ 1.50ghz,1527
intel core i7-2617m @ 1.50ghz,1687
intel core i7-2620m @ 2.70ghz,2427
intel core i7-2630qm @ 2.00ghz,3550
intel core i7-2630um @ 1.60ghz,400
intel core i7-2635qm @ 2.00ghz,3521
intel core i7-2637m @ 1.70ghz,1909
intel core i7-2640m @ 2.80ghz,2452
intel core i7-2655le @ 2.20ghz,1999
intel core i7-2670qm @ 2.20ghz,3752
intel core i7-2675qm @ 2.20ghz,3913
intel core i7-2677m @ 1.80ghz,1889
intel core i7-2700k @ 3.50ghz,5704
intel core i7-2710qe @ 2.10ghz,3749
intel core i7-2715qe @ 2.10ghz,3221
intel core i7-2720qm @ 2.20ghz,4032
intel core i7-2760qm @ 2.40ghz,4353
intel core i7-2820qm @ 2.30ghz,4383
intel core i7-2840qm @ 2.40ghz,3842
intel core i7-2860qm @ 2.50ghz,4595
intel core i7-2920xm @ 2.50ghz,4336
intel core i7-2960xm @ 2.70ghz,4698
intel core i7-3517u @ 1.90ghz,2123
intel core i7-3517ue @ 1.70ghz,2384
intel core i7-3520m @ 2.90ghz,2840
intel core i7-3537u @ 2.00ghz,2358
intel core i7-3540m @ 3.00ghz,2983
intel core i7-3555le @ 2.50ghz,2238
intel core i7-3610qe @ 2.30ghz,5234
intel core i7-3610qm @ 2.30ghz,5107
intel core i7-3612qe @ 2.10ghz,4929
intel core i7-3612qm @ 2.10ghz,4650
intel core i7-3615qe @ 2.30ghz,5620
intel core i7-3615qm @ 2.30ghz,5172
intel core i7-3630qm @ 2.40ghz,5131
intel core i7-3632qm @ 2.20ghz,4734
intel core i7-3635qm @ 2.40ghz,4759
intel core i7-3667u @ 2.00ghz,2448
intel core i7-3687u @ 2.10ghz,2643
intel core i7-3689y @ 1.50ghz,1967
intel core i7-3720qm @ 2.60ghz,5611
intel core i7-3740qm @ 2.70ghz,5702
intel core i7-3770 @ 3.40ghz,6416
intel core i7-3770k @ 3.50ghz,6488
intel core i7-3770s @ 3.10ghz,6185
intel core i7-3770t @ 2.50ghz,5453
intel core i7-3820 @ 3.60ghz,5787
intel core i7-3820qm @ 2.70ghz,5614
intel core i7-3840qm @ 2.80ghz,5898
intel core i7-3920xm @ 2.90ghz,5713
intel core i7-3930k @ 3.20ghz,8200
intel core i7-3940xm @ 3.00ghz,5949
intel core i7-3960x @ 3.30ghz,8400
intel core i7-3970x @ 3.50ghz,8588
intel core i7-4500u @ 1.80ghz,2496
intel core i7-4510u @ 2.00ghz,2633
intel core i7-4550u @ 1.50ghz,2291
intel core i7-4558u @ 2.80ghz,2962
intel core i7-4560u @ 1.60ghz,2473
intel core i7-4578u @ 3.00ghz,3088
intel core i7-4600m @ 2.90ghz,3210
intel core i7-4600u @ 2.10ghz,2723
intel core i7-4610m @ 3.00ghz,3237
intel core i7-4610y @ 1.70ghz,2446
intel core i7-4650u @ 1.70ghz,2456
intel core i7-4700eq @ 2.40ghz,5417
intel core i7-4700hq @ 2.40ghz,5593
intel core i7-4700mq @ 2.40ghz,5345
intel core i7-4702hq @ 2.20ghz,5390
intel core i7-4702mq @ 2.20ghz,5196
intel core i7-4710hq @ 2.50ghz,5541
intel core i7-4710mq @ 2.50ghz,5781
intel core i7-4712hq @ 2.30ghz,5370
intel core i7-4712mq @ 2.30ghz,5310
intel core i7-4720hq @ 2.60ghz,5728
intel core i7-4722hq @ 2.40ghz,5768
intel core i7-4750hq @ 2.00ghz,5618
intel core i7-4760hq @ 2.10ghz,6300
intel core i7-4765t @ 2.00ghz,5034
intel core i7-4770 @ 3.40ghz,7051
intel core i7-4770hq @ 2.20ghz,6037
intel core i7-4770k @ 3.50ghz,7138
intel core i7-4770r @ 3.20ghz,6561
intel core i7-4770s @ 3.10ghz,6751
intel core i7-4770t @ 2.50ghz,5856
intel core i7-4770te @ 2.30ghz,4983
intel core i7-4771 @ 3.50ghz,7143
intel core i7-4785t @ 2.20ghz,5521
intel core i7-4790 @ 3.60ghz,7264
intel core i7-4790k @ 4.00ghz,8061
intel core i7-4790s @ 3.20ghz,6987
intel core i7-4790t @ 2.70ghz,6303
intel core i7-4800mq @ 2.70ghz,5762
intel core i7-4810mq @ 2.80ghz,6070
intel core i7-4820k @ 3.70ghz,6513
intel core i7-4850hq @ 2.30ghz,6132
intel core i7-4860eq @ 1.80ghz,5508
intel core i7-4860hq @ 2.40ghz,6198
intel core i7-4870hq @ 2.50ghz,6306
intel core i7-4900mq @ 2.80ghz,6144
intel core i7-4910mq @ 2.90ghz,6260
intel core i7-4930k @ 3.40ghz,9385
intel core i7-4930mx @ 3.00ghz,6473
intel core i7-4940mx @ 3.10ghz,6765
intel core i7-4960hq @ 2.60ghz,6365
intel core i7-4960x @ 3.60ghz,9950
intel core i7-4980hq @ 2.80ghz,6541
intel core i7-5500u @ 2.40ghz,2799
intel core i7-5550u @ 2.00ghz,2780
intel core i7-5557u @ 3.10ghz,3146
intel core i7-5600u @ 2.60ghz,3004
intel core i7-5650u @ 2.20ghz,3008
intel core i7-5675c @ 3.10ghz,6089
intel core i7-5700eq @ 2.60ghz,5803
intel core i7-5700hq @ 2.70ghz,6019
intel core i7-5775c @ 3.30ghz,7702
intel core i7-5775r @ 3.30ghz,7580
intel core i7-5820k @ 3.30ghz,9816
intel core i7-5850eq @ 2.70ghz,7036
intel core i7-5850hq @ 2.70ghz,6866
intel core i7-5930k @ 3.50ghz,10351
intel core i7-5950hq @ 2.90ghz,7700
intel core i7-5960x @ 3.00ghz,13441
intel core i7-610e @ 2.53ghz,2071
intel core i7-620lm @ 2.00ghz,1406
intel core i7-620m @ 2.67ghz,1974
intel core i7-620um @ 1.07ghz,1091
intel core i7-640lm @ 2.13ghz,1528
intel core i7-640m @ 2.80ghz,2085
intel core i7-640um @ 1.20ghz,1168
intel core i7-6498du @ 2.50ghz,3325
intel core i7-6500u @ 2.50ghz,3275
intel core i7-6560u @ 2.20ghz,3353
intel core i7-6567u @ 3.30ghz,3667
intel core i7-6600u @ 2.60ghz,3407
intel core i7-660um @ 1.33ghz,1279
intel core i7-6650u @ 2.20ghz,3547
intel core i7-6660u @ 2.40ghz,3628
intel core i7-6700 @ 3.40ghz,8052
intel core i7-6700hq @ 2.60ghz,6522
intel core i7-6700k @ 4.00ghz,8923
intel core i7-6700t @ 2.80ghz,7000
intel core i7-6700te @ 2.40ghz,6185
intel core i7-6770hq @ 2.60ghz,7091
intel core i7-6800k @ 3.40ghz,10708
intel core i7-680um @ 1.47ghz,1196
intel core i7-6820eq @ 2.80ghz,7025
intel core i7-6820hk @ 2.70ghz,7033
intel core i7-6820hq @ 2.70ghz,6749
intel core i7-6822eq @ 2.00ghz,5550
intel core i7-6850k @ 3.60ghz,11428
intel core i7-6900k @ 3.20ghz,14572
intel core i7-6920hq @ 2.90ghz,7247
intel core i7-6950x @ 3.00ghz,17681
intel core i7-6970hq @ 2.80ghz,4632
intel core i7-720qm @ 1.60ghz,1667
intel core i7-740qm @ 1.73ghz,1841
intel core i7-7500u @ 2.70ghz,3632
intel core i7-7560u @ 2.40ghz,3770
intel core i7-7567u @ 3.50ghz,4102
intel core i7-7600u @ 2.80ghz,3691
intel core i7-7660u @ 2.50ghz,4066
intel core i7-7700 @ 3.60ghz,8634
intel core i7-7700hq @ 2.80ghz,6877
intel core i7-7700k @ 4.20ghz,9620
intel core i7-7700t @ 2.90ghz,7566
intel core i7-7740x @ 4.30ghz,9658
intel core i7-7800x @ 3.50ghz,12976
intel core i7-7820eq @ 3.00ghz,7542
intel core i7-7820hk @ 2.90ghz,7414
intel core i7-7820hq @ 2.90ghz,7181
intel core i7-7820x @ 3.60ghz,17181
intel core i7-7900x @ 3.30ghz,21008
intel core i7-7920hq @ 3.10ghz,7304
intel core i7-7y75 @ 1.30ghz,2526
intel core i7-8086k @ 4.00ghz,14060
intel core i7-820qm @ 1.73ghz,1819
intel core i7-840qm @ 1.87ghz,1970
intel core i7-8500y @ 1.50ghz,2450
intel core i7-8550u @ 1.80ghz,5824
intel core i7-8557u @ 1.70ghz,7309
intel core i7-8559u @ 2.70ghz,8260
intel core i7-8565u @ 1.80ghz,5992
intel core i7-8565uc @ 1.80ghz,6187
intel core i7-8569u @ 2.80ghz,8150
intel core i7-860 @ 2.80ghz,3018
intel core i7-860s @ 2.53ghz,2324
intel core i7-8650u @ 1.90ghz,6185
intel core i7-8665u @ 1.90ghz,6217
intel core i7-8665ue @ 1.70ghz,4852
intel core i7-870 @ 2.93ghz,3160
intel core i7-8700 @ 3.20ghz,12747
intel core i7-8700b @ 3.20ghz,11767
intel core i7-8700k @ 3.70ghz,13574
intel core i7-8700t @ 2.40ghz,10177
intel core i7-8705g @ 3.10ghz,7608
intel core i7-8706g @ 3.10ghz,7615
intel core i7-8709g @ 3.10ghz,7934
intel core i7-870s @ 2.67ghz,2765
intel core i7-8750h @ 2.20ghz,9786
intel core i7-875k @ 2.93ghz,3142
intel core i7-880 @ 3.07ghz,3427
intel core i7-8809g @ 3.10ghz,8481
intel core i7-8850h @ 2.60ghz,10119
intel core i7-920 @ 2.67ghz,2862
intel core i7-920xm @ 2.00ghz,2002
intel core i7-930 @ 2.80ghz,2982
intel core i7-940 @ 2.93ghz,3029
intel core i7-940xm @ 2.13ghz,2312
intel core i7-950 @ 3.07ghz,3253
intel core i7-960 @ 3.20ghz,3371
intel core i7-965 @ 3.20ghz,3424
intel core i7-970 @ 3.20ghz,6535
intel core i7-9700 @ 3.00ghz,13216
intel core i7-9700e @ 2.60ghz,12658
intel core i7-9700f @ 3.00ghz,13183
intel core i7-9700k @ 3.60ghz,14407
intel core i7-9700kf @ 3.60ghz,14244
intel core i7-9700t @ 2.00ghz,10582
intel core i7-9700te @ 1.80ghz,9930
intel core i7-975 @ 3.33ghz,3518
intel core i7-9750h @ 2.60ghz,10656
intel core i7-9750hf @ 2.60ghz,10425
intel core i7-980 @ 3.33ghz,6857
intel core i7-9800x @ 3.80ghz,18094
intel core i7-980x @ 3.33ghz,6843
intel core i7-985 @ 3.47ghz,3928
intel core i7-9850h @ 2.60ghz,10908
intel core i7-9850he @ 2.70ghz,10411
intel core i7-9850hl @ 1.90ghz,7897
intel core i7-990x @ 3.47ghz,7116
intel core i7-995x @ 3.60ghz,7862
intel core i9-10850k @ 3.60ghz,22006
intel core i9-10880h @ 2.30ghz,14235
intel core i9-10885h @ 2.40ghz,14541
intel core i9-10900 @ 2.80ghz,19281
intel core i9-10900e @ 2.80ghz,19469
intel core i9-10900f @ 2.80ghz,19802
intel core i9-10900k @ 3.70ghz,22426
intel core i9-10900kf @ 3.70ghz,22306
intel core i9-10900t @ 1.90ghz,14714
intel core i9-10900te @ 1.80ghz,14159
intel core i9-10900x @ 3.70ghz,22381
intel core i9-10910 @ 3.60ghz,21384
intel core i9-10920x @ 3.50ghz,25933
intel core i9-10940x @ 3.30ghz,27779
intel core i9-10980hk @ 2.40ghz,15197
intel core i9-10980xe @ 3.00ghz,32423
intel core i9-11900 @ 2.50ghz,22477
intel core i9-11900f @ 2.50ghz,22105
intel core i9-11900h @ 2.50ghz,20119
intel core i9-11900k @ 3.50ghz,25012
intel core i9-11900kb @ 3.30ghz,22870
intel core i9-11900kf @ 3.50ghz,24688
intel core i9-11900t @ 1.50ghz,18461
intel core i9-11950h @ 2.60ghz,20881
